Layer,Weights
conv2d_2,-0.015253479
conv2d_2,0.013479487
conv2d_2,0.010305449
conv2d_2,-0.033254955
conv2d_2,0.017270405
conv2d_2,-0.08274359
conv2d_2,0.07916756
conv2d_2,-0.01918526
conv2d_2,0.06811881
conv2d_2,0.032232605
conv2d_2,0.06769031
conv2d_2,-0.015466208
conv2d_2,-0.041776445
conv2d_2,-0.03840882
conv2d_2,-0.066499256
conv2d_2,-0.04853606
conv2d_2,0.064165406
conv2d_2,0.050853066
conv2d_2,-0.04630695
conv2d_2,0.048604067
conv2d_2,0.042408906
conv2d_2,-0.0015183707
conv2d_2,-0.066307634
conv2d_2,0.03090957
conv2d_2,-0.024144717
conv2d_2,0.051948834
conv2d_2,0.013002802
conv2d_2,0.004778411
conv2d_2,-0.087034285
conv2d_2,-0.022145027
conv2d_2,0.04257703
conv2d_2,-0.09615511
conv2d_2,-0.06270086
conv2d_2,0.06418145
conv2d_2,-0.06838885
conv2d_2,0.031279556
conv2d_2,0.0025285855
conv2d_2,0.05169094
conv2d_2,-0.06494817
conv2d_2,0.08275381
conv2d_2,-0.12325669
conv2d_2,-0.13449477
conv2d_2,-0.1576168
conv2d_2,-0.0628165
conv2d_2,0.013090502
conv2d_2,0.0089927465
conv2d_2,-0.004101639
conv2d_2,-0.14712162
conv2d_2,-0.114769004
conv2d_2,0.008565355
conv2d_2,-0.06729986
conv2d_2,-0.08097547
conv2d_2,-0.13147813
conv2d_2,-0.10208093
conv2d_2,-0.077775545
conv2d_2,-0.00075783645
conv2d_2,-0.09078485
conv2d_2,-0.04630214
conv2d_2,-0.017087508
conv2d_2,-0.089581326
conv2d_2,0.0379842
conv2d_2,-0.06667648
conv2d_2,-0.063804395
conv2d_2,-0.036603045
conv2d_2,0.039997846
conv2d_2,-0.060514674
conv2d_2,-0.12711725
conv2d_2,0.0046440302
conv2d_2,-0.012211956
conv2d_2,-0.27925232
conv2d_2,-0.20390692
conv2d_2,-0.004439352
conv2d_2,-0.013198047
conv2d_2,0.1319719
conv2d_2,-0.063603215
conv2d_2,0.021716021
conv2d_2,0.0036854923
conv2d_2,-0.025565857
conv2d_2,0.1294821
conv2d_2,0.039644137
conv2d_2,-0.071573205
conv2d_2,0.13529347
conv2d_2,0.10105413
conv2d_2,-0.1028885
conv2d_2,-0.047432404
conv2d_2,0.06365314
conv2d_2,-0.23680194
conv2d_2,-0.05313854
conv2d_2,-0.0031131872
conv2d_2,-0.13049889
conv2d_2,0.011097404
conv2d_2,0.15303633
conv2d_2,-0.16526301
conv2d_2,0.035738707
conv2d_2,-0.088300414
conv2d_2,-0.09418019
conv2d_2,-0.23097742
conv2d_2,-0.026999155
conv2d_2,-0.1121465
conv2d_2,-0.16823523
conv2d_2,-0.109461315
conv2d_2,-0.13876282
conv2d_2,-0.0714498
conv2d_2,-0.12161277
conv2d_2,0.07126095
conv2d_2,-0.041399557
conv2d_2,-0.028542712
conv2d_2,0.040728457
conv2d_2,-0.01749171
conv2d_2,-0.015543509
conv2d_2,0.048368733
conv2d_2,-0.06578135
conv2d_2,-0.04140783
conv2d_2,0.0036205626
conv2d_2,-0.07968532
conv2d_2,0.061816532
conv2d_2,-0.06345883
conv2d_2,-0.02684214
conv2d_2,0.06782716
conv2d_2,0.042183597
conv2d_2,0.004183718
conv2d_2,-0.00013956813
conv2d_2,0.02884294
conv2d_2,-0.02617667
conv2d_2,0.05521186
conv2d_2,-0.00470872
conv2d_2,0.06017092
conv2d_2,-0.048971087
conv2d_2,-0.009259219
conv2d_2,0.019331805
conv2d_2,-0.047759574
conv2d_2,-0.046050634
conv2d_2,0.008890546
conv2d_2,-0.06760398
conv2d_2,-0.004592803
conv2d_2,-0.05008144
conv2d_2,-0.048784416
conv2d_2,-0.1433086
conv2d_2,-0.035008896
conv2d_2,-0.042665735
conv2d_2,0.008038163
conv2d_2,0.008818165
conv2d_2,-0.07826361
conv2d_2,0.07027741
conv2d_2,-0.06623626
conv2d_2,0.021368878
conv2d_2,0.07498086
conv2d_2,-0.059508197
conv2d_2,-0.083971485
conv2d_2,0.022784788
conv2d_2,0.0025455651
conv2d_2,0.007501226
conv2d_2,-0.059100073
conv2d_2,-0.07056878
conv2d_2,-0.009112549
conv2d_2,0.027857404
conv2d_2,0.035620328
conv2d_2,0.043546084
conv2d_2,-0.077770434
conv2d_2,-0.061345454
conv2d_2,-0.04277784
conv2d_2,-0.08619351
conv2d_2,-0.12913407
conv2d_2,0.06039548
conv2d_2,0.01061773
conv2d_2,0.0021663285
conv2d_2,-0.11877158
conv2d_2,-0.08919142
conv2d_2,-0.035220034
conv2d_2,0.003649722
conv2d_2,0.029333144
conv2d_2,-0.023109844
conv2d_2,0.18342668
conv2d_2,0.045442693
conv2d_2,0.031509213
conv2d_2,0.10214828
conv2d_2,-0.28609994
conv2d_2,-0.07484907
conv2d_2,-0.06908547
conv2d_2,0.024812704
conv2d_2,-0.05231243
conv2d_2,-0.002854398
conv2d_2,0.03274255
conv2d_2,-0.10419061
conv2d_2,-0.06646993
conv2d_2,0.0009179959
conv2d_2,0.029426511
conv2d_2,0.0841871
conv2d_2,-0.10143579
conv2d_2,-0.11829792
conv2d_2,-0.012120861
conv2d_2,0.07082399
conv2d_2,0.032812513
conv2d_2,0.02141897
conv2d_2,-0.030771056
conv2d_2,-0.06769627
conv2d_2,0.029552536
conv2d_2,-0.09478034
conv2d_2,-0.09866409
conv2d_2,-0.093674
conv2d_2,-0.07142371
conv2d_2,-0.004090167
conv2d_2,-0.070537575
conv2d_2,-0.0033253776
conv2d_2,0.005765884
conv2d_2,0.019953633
conv2d_2,-0.04566923
conv2d_2,-0.014777401
conv2d_2,-0.02147347
conv2d_2,-0.107840784
conv2d_2,-0.11858346
conv2d_2,0.12046021
conv2d_2,-0.08088554
conv2d_2,0.08021314
conv2d_2,-0.13897724
conv2d_2,-0.012223193
conv2d_2,0.011856162
conv2d_2,-0.07094046
conv2d_2,0.016627895
conv2d_2,-0.0066255666
conv2d_2,-0.071409985
conv2d_2,-0.09472323
conv2d_2,-0.0376189
conv2d_2,-0.075071625
conv2d_2,-0.2644561
conv2d_2,0.1724564
conv2d_2,0.08963004
conv2d_2,-0.02251942
conv2d_2,0.016981496
conv2d_2,-0.0016337279
conv2d_2,-0.14917974
conv2d_2,0.0858009
conv2d_2,0.0057673324
conv2d_2,0.1369205
conv2d_2,0.05142478
conv2d_2,-0.1142281
conv2d_2,0.015197803
conv2d_2,-0.02093513
conv2d_2,0.0017554539
conv2d_2,0.08898757
conv2d_2,-0.06103636
conv2d_2,-0.012677278
conv2d_2,0.0317443
conv2d_2,-0.01292454
conv2d_2,0.009060292
conv2d_2,-0.08896631
conv2d_2,0.041252077
conv2d_2,-0.047697123
conv2d_2,-0.013316124
conv2d_2,0.1021481
conv2d_2,-0.09796712
conv2d_2,0.18335085
conv2d_2,0.06912724
conv2d_2,-0.09124765
conv2d_2,-0.026801843
conv2d_2,-0.06293779
conv2d_2,-0.049951922
conv2d_2,-0.022085289
conv2d_2,0.014048216
conv2d_2,0.0031188598
conv2d_2,0.15526085
conv2d_2,-0.15704694
conv2d_2,-0.036755364
conv2d_2,0.032757424
conv2d_2,-0.093133815
conv2d_2,0.14339328
conv2d_2,0.100938775
conv2d_2,0.01698804
conv2d_2,0.02446138
conv2d_2,0.04965172
conv2d_2,0.036485296
conv2d_2,0.017589971
conv2d_2,0.008056519
conv2d_2,0.097624816
conv2d_2,-0.0526706
conv2d_2,0.07081978
conv2d_2,-0.07213904
conv2d_2,0.0156007195
conv2d_2,0.024984851
conv2d_2,-0.02568717
conv2d_2,-0.07024652
conv2d_2,-0.004782865
conv2d_2,-0.14936633
conv2d_2,0.1400387
conv2d_2,-0.08398273
conv2d_2,-0.05848328
conv2d_2,-0.13272384
conv2d_2,-0.1781739
conv2d_2,-0.06576439
conv2d_2,-0.032172497
conv2d_2,-0.01806822
conv2d_2,-0.1257464
conv2d_2,-0.16979343
conv2d_2,0.064459264
conv2d_2,-0.21766412
conv2d_2,-0.11825167
conv2d_2,0.010861062
conv2d_2,-0.17228924
conv2d_2,-0.10276022
conv2d_2,-0.0034482612
conv2d_2,-0.059955116
conv2d_2,0.05129684
conv2d_2,0.055893943
conv2d_2,-0.10458937
conv2d_2,-0.05419278
conv2d_2,-0.093573
conv2d_2,0.040043496
conv2d_2,-0.059718136
conv2d_2,-0.0035268576
conv2d_2,-0.020649156
conv2d_2,0.043848634
conv2d_2,-0.19982903
conv2d_2,0.016888015
conv2d_2,-0.059967652
conv2d_2,-0.04443379
conv2d_2,-0.021227865
conv2d_2,-0.04852038
conv2d_2,-0.10878347
conv2d_2,-0.046386987
conv2d_2,-0.014436207
conv2d_2,-0.007591562
conv2d_2,0.017271908
conv2d_2,0.005373068
conv2d_2,-0.0041451533
conv2d_2,0.007224229
conv2d_2,-0.06908304
conv2d_2,-0.029504513
conv2d_2,-0.06822425
conv2d_2,-0.07861742
conv2d_2,-0.07872354
conv2d_2,-0.04964179
conv2d_2,-0.037939508
conv2d_2,-0.08212214
conv2d_2,-0.09495261
conv2d_2,-0.19246042
conv2d_2,-0.06577804
conv2d_2,-0.074234925
conv2d_2,-0.01988795
conv2d_2,0.018117977
conv2d_2,0.051074505
conv2d_2,0.04063432
conv2d_2,-0.08549132
conv2d_2,-0.09130151
conv2d_2,-0.09297007
conv2d_2,-0.009964048
conv2d_2,-0.19317539
conv2d_2,-0.1604816
conv2d_2,-0.1734584
conv2d_2,-0.12805435
conv2d_2,0.04275306
conv2d_2,-0.116544135
conv2d_2,-0.012441696
conv2d_2,-0.025505912
conv2d_2,-0.027400516
conv2d_2,-0.055826195
conv2d_2,-0.013976327
conv2d_2,-0.024199994
conv2d_2,-0.045119524
conv2d_2,-0.14447927
conv2d_2,-0.035632774
conv2d_2,0.027786272
conv2d_2,-0.09780414
conv2d_2,-0.03864844
conv2d_2,-0.065453835
conv2d_2,0.0115743205
conv2d_2,-0.06181934
conv2d_2,-0.054737747
conv2d_2,-0.010021437
conv2d_2,-0.13483946
conv2d_2,-0.034419138
conv2d_2,-0.030024424
conv2d_2,-0.06525311
conv2d_2,-0.042242777
conv2d_2,-0.104034394
conv2d_2,0.06968444
conv2d_2,0.033314157
conv2d_2,-0.05727874
conv2d_2,-0.0075113727
conv2d_2,-0.10930817
conv2d_2,-0.084568106
conv2d_2,0.07812055
conv2d_2,-0.026950538
conv2d_2,0.06805812
conv2d_2,-0.041891452
conv2d_2,-0.013998699
conv2d_2,-0.06517228
conv2d_2,-0.12615232
conv2d_2,0.048277594
conv2d_2,0.0146353915
conv2d_2,0.04921895
conv2d_2,-0.17913981
conv2d_2,-0.106954455
conv2d_2,0.019103697
conv2d_2,0.0453557
conv2d_2,-0.1230622
conv2d_2,-0.054013852
conv2d_2,0.019025201
conv2d_2,-0.065435484
conv2d_2,-0.018796107
conv2d_2,-0.06520924
conv2d_2,-0.08623615
conv2d_2,-0.19222178
conv2d_2,0.008672675
conv2d_2,-0.0616199
conv2d_2,-0.031753477
conv2d_2,-0.015332883
conv2d_2,-0.09187629
conv2d_2,-0.08847591
conv2d_2,-0.09768294
conv2d_2,-0.16711134
conv2d_2,0.051797755
conv2d_2,-0.18428376
conv2d_2,-0.07366646
conv2d_2,0.0891376
conv2d_2,-0.054101482
conv2d_2,-0.07989834
conv2d_2,-0.091559656
conv2d_2,0.03510195
conv2d_2,0.08232476
conv2d_2,-0.05547929
conv2d_2,-0.078675
conv2d_2,0.015487781
conv2d_2,0.0649076
conv2d_2,-0.101409495
conv2d_2,0.022182582
conv2d_2,0.03908821
conv2d_2,-0.10720526
conv2d_2,0.04220895
conv2d_2,-0.10266755
conv2d_2,-0.035308458
conv2d_2,-0.09445595
conv2d_2,0.03958945
conv2d_2,0.06834031
conv2d_2,-0.068684526
conv2d_2,0.03215111
conv2d_2,0.09705963
conv2d_2,-0.038011808
conv2d_2,0.035308465
conv2d_2,-0.08879406
conv2d_2,0.058569133
conv2d_2,-0.08423979
conv2d_2,-0.060001545
conv2d_2,-0.09370714
conv2d_2,0.07939873
conv2d_2,-0.118103035
conv2d_2,-0.12181856
conv2d_2,-0.12202458
conv2d_2,-0.051653087
conv2d_2,0.09895782
conv2d_2,0.05570153
conv2d_2,-0.12835559
conv2d_2,-0.079874076
conv2d_2,0.06811738
conv2d_2,0.06890953
conv2d_2,0.10179103
conv2d_2,0.07285817
conv2d_2,-0.084006496
conv2d_2,0.09570297
conv2d_2,0.13384081
conv2d_2,-0.010000104
conv2d_2,0.00869408
conv2d_2,0.037005413
conv2d_2,-0.08366479
conv2d_2,0.0044671493
conv2d_2,-0.061326414
conv2d_2,-0.0144891245
conv2d_2,0.02796316
conv2d_2,-0.12338675
conv2d_2,-0.028327007
conv2d_2,0.04525379
conv2d_2,-0.09511656
conv2d_2,-0.025118366
conv2d_2,0.11763092
conv2d_2,-0.026117625
conv2d_2,-0.15555026
conv2d_2,-0.09201016
conv2d_2,0.19194037
conv2d_2,-0.12062875
conv2d_2,0.04329252
conv2d_2,-0.019047884
conv2d_2,-0.041833654
conv2d_2,-0.10015351
conv2d_2,0.070545
conv2d_2,-0.081308916
conv2d_2,0.012484555
conv2d_2,0.0052350834
conv2d_2,0.043131337
conv2d_2,0.005058099
conv2d_2,0.026089983
conv2d_2,-0.10327716
conv2d_2,-0.08928611
conv2d_2,-0.11003352
conv2d_2,-0.103200406
conv2d_2,-0.056915335
conv2d_2,-0.08832244
conv2d_2,-0.06660728
conv2d_2,-0.16461028
conv2d_2,-0.012974785
conv2d_2,0.030517235
conv2d_2,-0.04201519
conv2d_2,0.04779509
conv2d_2,-0.017173272
conv2d_2,0.034399513
conv2d_2,0.012654259
conv2d_2,-0.01501378
conv2d_2,0.061910436
conv2d_2,-0.026636789
conv2d_2,0.0011820765
conv2d_2,-0.021776399
conv2d_2,-0.07319379
conv2d_2,-0.027528604
conv2d_2,-0.0053710034
conv2d_2,-0.047140203
conv2d_2,0.025443194
conv2d_2,-0.06699943
conv2d_2,-0.0005031207
conv2d_2,-0.019450618
conv2d_2,-0.10595424
conv2d_2,-0.15407464
conv2d_2,-0.13505718
conv2d_2,-0.04689575
conv2d_2,0.020794827
conv2d_2,-0.0052768565
conv2d_2,0.024111675
conv2d_2,0.059786126
conv2d_2,-0.08552127
conv2d_2,-0.028245542
conv2d_2,0.038992714
conv2d_2,0.010942052
conv2d_2,-0.038968503
conv2d_2,0.014840072
conv2d_2,0.025084602
conv2d_2,-0.05529796
conv2d_2,-0.030341936
conv2d_2,-0.03525512
conv2d_2,-0.090984575
conv2d_2,0.010000572
conv2d_2,-0.08025396
conv2d_2,0.0047867643
conv2d_2,-0.044572454
conv2d_2,0.08726349
conv2d_2,-0.0520625
conv2d_2,0.03116409
conv2d_2,-0.006021413
conv2d_2,0.045849025
conv2d_2,0.071402155
conv2d_2,0.021320388
conv2d_2,0.04747313
conv2d_2,-0.085956015
conv2d_2,0.07474212
conv2d_2,-0.0063694348
conv2d_2,0.013050828
conv2d_2,-0.0987102
conv2d_2,-0.044511367
conv2d_2,-0.002691621
conv2d_2,0.054166213
conv2d_2,0.012061933
conv2d_2,-0.14072359
conv2d_2,0.009630955
conv2d_2,-0.12197935
conv2d_2,-0.07675228
conv2d_2,-0.06780721
conv2d_2,0.030837376
conv2d_2,-0.09047346
conv2d_2,-0.005927528
conv2d_2,-0.025904838
conv2d_2,-0.02251228
conv2d_2,0.009238414
conv2d_2,-0.0039489097
conv2d_2,-0.12000646
conv2d_2,-0.080130495
conv2d_2,0.080754206
conv2d_2,0.012959579
conv2d_2,-0.036913864
conv2d_2,-0.19834916
conv2d_2,-0.009906359
conv2d_2,-0.007373441
conv2d_2,-0.021170234
conv2d_2,-0.19842657
conv2d_2,0.023299942
conv2d_2,-0.082051374
conv2d_2,-0.2767121
conv2d_2,-0.13117498
conv2d_2,-0.09927785
conv2d_2,-0.0869111
conv2d_2,-0.021620886
conv2d_2,0.026124716
conv2d_2,-0.010556959
conv2d_2,0.050184213
conv2d_2,-0.11010249
conv2d_2,0.13404083
conv2d_2,-0.088430285
conv2d_2,0.010285058
conv2d_2,0.16151847
conv2d_2,-0.0011636312
conv2d_2,-0.10353473
conv2d_2,-0.032946993
conv2d_2,-0.1574412
conv2d_2,-0.16609435
conv2d_2,-0.0051245065
conv2d_2,-0.10328171
conv2d_2,-0.042066388
conv2d_2,-0.075230524
conv2d_2,0.21753179
conv2d_2,-0.063519135
conv2d_2,0.046570282
conv2d_2,-0.01277828
conv2d_2,-0.086107545
conv2d_2,-0.08404959
conv2d_2,-0.087526694
conv2d_2,-0.14606902
conv2d_2,-0.004748318
conv2d_2,-0.13863431
conv2d_2,-0.28384352
conv2d_2,0.04183285
conv2d_2,-0.13992406
conv2d_2,0.034939423
conv2d_2,0.085142806
conv2d_2,-0.038844034
conv2d_2,-0.099977694
conv2d_2,-0.03955332
conv2d_2,-0.13960886
conv2d_2,-0.039119117
conv2d_2,-0.08214449
conv2d_2,-0.111428134
conv2d_2,-0.066595525
conv2d_2,-0.0034678562
conv2d_2,-0.06577555
conv2d_2,0.051204532
conv2d_2,-0.0038514805
conv2d_2,-0.0044973297
conv2d_2,-0.15010107
conv2d_2,-0.10066515
conv2d_2,0.011361284
conv2d_2,0.054432005
conv2d_2,-0.10081033
conv2d_2,-0.033065867
conv2d_2,-0.050819233
conv2d_2,-0.039276335
conv2d_2,0.024189847
conv2d_2,-0.108751595
conv2d_2,-0.011722607
conv2d_2,-0.09069189
conv2d_2,-0.016655061
conv2d_2,-0.23460107
conv2d_2,-0.07347724
conv2d_2,-0.09843336
conv2d_2,-0.0528764
conv2d_2,0.03139437
conv2d_2,-0.10896443
conv2d_2,0.012352575
conv2d_2,-0.027791234
conv2d_2,-0.059699677
conv2d_2,0.00043014993
conv2d_2,-0.17996995
conv2d_2,-0.08626278
conv2d_2,0.0070379395
conv2d_2,0.002019723
conv2d_2,-0.022958966
conv2d_2,0.033550054
conv2d_2,0.01558351
conv2d_2,-0.09905922
conv2d_2,0.020653723
conv2d_2,-0.0119169885
conv2d_2,-0.00820739
conv2d_2,-0.075307466
conv2d_2,-0.030244691
conv2d_2,-0.11432693
conv2d_2,-0.07418432
conv2d_2,0.064752266
conv2d_2,-0.10739625
conv2d_2,-0.008264877
conv2d_2,0.061761986
conv2d_2,-0.07368289
conv2d_2,-0.0047193374
conv2d_2,0.028578969
conv2d_2,0.09457336
conv2d_2,-0.13112447
conv2d_2,-0.114992484
conv2d_2,-0.041672863
conv2d_2,0.060303412
conv2d_2,0.022268534
conv2d_2,0.1897559
conv2d_2,-0.11034358
conv2d_2,0.038324777
conv2d_2,0.022062726
conv2d_2,-0.030531144
conv2d_2,0.10708417
conv2d_2,-0.13549805
conv2d_2,-0.09306114
conv2d_2,0.038269572
conv2d_2,-0.030604897
conv2d_2,-0.06253809
conv2d_2,0.0024002697
conv2d_2,0.045382917
conv2d_2,-0.029164596
conv2d_2,0.19415049
conv2d_2,0.06414356
conv2d_2,0.016520234
conv2d_2,0.077753484
conv2d_2,-0.010189481
conv2d_2,-0.20976193
conv2d_2,0.14682595
conv2d_2,-0.019868717
conv2d_2,-0.0550065
conv2d_2,-0.12612206
conv2d_2,0.27597085
conv2d_2,0.06214575
conv2d_2,-0.026439797
conv2d_2,-0.11383149
conv2d_2,-0.1797906
conv2d_2,0.16214186
conv2d_2,-0.07514983
conv2d_2,0.05101205
conv2d_2,0.054275014
conv2d_2,-0.11068014
conv2d_2,0.11540232
conv2d_2,-0.08737389
conv2d_2,-0.07049949
conv2d_2,-0.06267872
conv2d_2,0.028767355
conv2d_2,0.11877436
conv2d_2,-0.13709524
conv2d_2,0.12991151
conv2d_2,-0.12066022
conv2d_2,-0.1778642
conv2d_2,0.14669698
conv2d_2,0.0011774183
conv2d_2,-0.15326478
conv2d_2,0.02854635
conv2d_2,-0.026087623
conv2d_2,0.060421016
conv2d_2,-0.17993312
conv2d_2,-0.032523926
conv2d_2,-0.032447357
conv2d_2,-0.17530954
conv2d_2,-0.124578394
conv2d_2,-0.063342825
conv2d_2,0.04438012
conv2d_2,0.035796694
conv2d_2,0.0193324
conv2d_2,0.09956712
conv2d_2,-0.061268117
conv2d_2,-0.0013186036
conv2d_2,-0.040325698
conv2d_2,-0.0897714
conv2d_2,-0.058210842
conv2d_2,0.04992493
conv2d_2,0.063263066
conv2d_2,0.046385963
conv2d_2,0.054081813
conv2d_2,0.052111726
conv2d_2,-0.093450174
conv2d_2,0.0009523861
conv2d_2,0.057173006
conv2d_2,-0.086954586
conv2d_2,-0.07296567
conv2d_2,-0.025164945
conv2d_2,-0.026457433
conv2d_2,-0.08707417
conv2d_2,-0.02158245
conv2d_2,-0.066231035
conv2d_2,0.0189012
conv2d_2,-0.07390679
conv2d_2,-0.082108505
conv2d_2,-0.008344438
conv2d_2,-0.012324941
conv2d_2,-0.015266308
conv2d_2,-0.052880608
conv2d_2,-0.04826338
conv2d_2,0.018621052
conv2d_2,-0.06597469
conv2d_2,-0.027709562
conv2d_2,0.001146386
conv2d_2,-0.08061464
conv2d_2,0.01311408
conv2d_2,0.04740547
conv2d_2,0.052929513
conv2d_2,0.0463751
conv2d_2,0.00022932241
conv2d_2,0.0027888871
conv2d_2,0.031804472
conv2d_2,0.011740394
conv2d_2,-0.010992672
conv2d_2,0.030100243
conv2d_2,-0.06755186
conv2d_2,0.021947727
conv2d_2,-0.046151422
conv2d_2,-0.0141314585
conv2d_2,0.0067994012
conv2d_2,-0.08478606
conv2d_2,0.0875985
conv2d_2,0.0152828945
conv2d_2,0.0014086245
conv2d_2,-0.05335358
conv2d_2,0.046698328
conv2d_2,0.026230268
conv2d_2,0.0497329
conv2d_2,-0.024818657
conv2d_2,-0.02060987
conv2d_2,-0.08415441
conv2d_2,-0.047026902
conv2d_2,0.03341563
conv2d_2,-0.042485535
conv2d_2,0.06592307
conv2d_2,-0.025518732
conv2d_2,-0.031836927
conv2d_2,-0.17751205
conv2d_2,-0.021504577
conv2d_2,0.0012732692
conv2d_2,-0.065449364
conv2d_2,0.072572686
conv2d_2,-0.14029278
conv2d_2,-0.03853977
conv2d_2,-0.0960723
conv2d_2,0.1482205
conv2d_2,0.019018129
conv2d_2,0.05474418
conv2d_2,0.011057847
conv2d_2,-0.09621801
conv2d_2,-0.050642036
conv2d_2,-0.025652174
conv2d_2,0.06250779
conv2d_2,0.01904252
conv2d_2,0.020371744
conv2d_2,-0.25076365
conv2d_2,-0.05421928
conv2d_2,-0.0057958495
conv2d_2,-0.13152386
conv2d_2,-0.111746445
conv2d_2,-0.04835791
conv2d_2,0.013497587
conv2d_2,-0.06925756
conv2d_2,-0.0062970407
conv2d_2,-0.018146358
conv2d_2,0.040203936
conv2d_2,-0.027527882
conv2d_2,-0.09977771
conv2d_2,0.07752911
conv2d_2,-0.003330105
conv2d_2,-0.020790845
conv2d_2,0.0740631
conv2d_2,-0.043806843
conv2d_2,-0.060239267
conv2d_2,-0.1804824
conv2d_2,-0.07611462
conv2d_2,-0.004701315
conv2d_2,-0.015677014
conv2d_2,0.015286208
conv2d_2,-0.12638134
conv2d_2,-0.004325523
conv2d_2,-0.18178545
conv2d_2,-0.1005965
conv2d_2,-0.07776668
conv2d_2,0.005704102
conv2d_2,0.005236032
conv2d_2,-0.04095039
conv2d_2,0.002630707
conv2d_2,-0.121406175
conv2d_2,-0.1667643
conv2d_2,0.06477407
conv2d_2,-0.033637423
conv2d_2,-0.061170686
conv2d_2,0.046782654
conv2d_2,-0.054482784
conv2d_2,-0.082985595
conv2d_2,0.04513787
conv2d_2,0.049883313
conv2d_2,0.048763067
conv2d_2,-0.056854837
conv2d_2,-0.08196724
conv2d_2,-0.008842059
conv2d_2,-0.028615264
conv2d_2,0.05450011
conv2d_2,-0.036666606
conv2d_2,0.038382515
conv2d_2,0.026232548
conv2d_2,0.026571887
conv2d_2,-0.069315754
conv2d_2,0.032106828
conv2d_2,0.099087365
conv2d_2,-0.066126324
conv2d_2,-0.043411363
conv2d_2,-0.015204938
conv2d_2,0.05169964
conv2d_2,0.028242093
conv2d_2,0.037231345
conv2d_2,-0.042948168
conv2d_2,-0.019006666
conv2d_2,-0.02094959
conv2d_2,0.01014247
conv2d_2,0.02715947
conv2d_2,0.06454969
conv2d_2,0.004438137
conv2d_2,0.018044015
conv2d_2,0.023493066
conv2d_2,-0.08161728
conv2d_2,0.026091497
conv2d_2,0.0212938
conv2d_2,-0.09269315
conv2d_2,-0.02224996
conv2d_2,-0.037795786
conv2d_2,-0.050958883
conv2d_2,-0.06754612
conv2d_2,0.045658253
conv2d_2,-0.07449045
conv2d_2,0.031614512
conv2d_2,-0.037659302
conv2d_2,-0.010225646
conv2d_2,-0.00084011705
conv2d_2,-0.06274811
conv2d_2,-0.04840339
conv2d_2,-0.056747448
conv2d_2,-0.010360639
conv2d_2,-0.055611145
conv2d_2,-0.038423974
conv2d_2,0.06106569
conv2d_2,-0.020038001
conv2d_2,-0.02441566
conv2d_2,-0.025687031
conv2d_2,0.043519244
conv2d_2,-0.14165288
conv2d_2,0.038158707
conv2d_2,-0.05665014
conv2d_2,-0.015222639
conv2d_2,0.018076533
conv2d_2,0.061586495
conv2d_2,0.09092508
conv2d_2,-0.077060215
conv2d_2,0.09968159
conv2d_2,-0.033974253
conv2d_2,0.05594722
conv2d_2,0.04240399
conv2d_2,-0.01917221
conv2d_2,-0.027319685
conv2d_2,-0.20951936
conv2d_2,-0.026996506
conv2d_2,-0.07172592
conv2d_2,-0.41817674
conv2d_2,0.028908294
conv2d_2,-0.13103515
conv2d_2,-0.17448863
conv2d_2,-0.010827081
conv2d_2,-0.19655794
conv2d_2,-0.21952288
conv2d_2,-0.084256075
conv2d_2,-0.061543316
conv2d_2,-0.024008263
conv2d_2,-0.05593401
conv2d_2,-0.018501824
conv2d_2,0.007788125
conv2d_2,-0.039863948
conv2d_2,-0.047170807
conv2d_2,-0.20870635
conv2d_2,0.038361713
conv2d_2,-0.12685114
conv2d_2,-0.119231075
conv2d_2,-0.108315036
conv2d_2,-0.17165259
conv2d_2,-0.040759865
conv2d_2,0.08733103
conv2d_2,-0.0709581
conv2d_2,-0.115364335
conv2d_2,-0.18655016
conv2d_2,-0.10531376
conv2d_2,-0.15338765
conv2d_2,-0.011600815
conv2d_2,0.06645749
conv2d_2,0.009432138
conv2d_2,0.03977663
conv2d_2,-0.10065314
conv2d_2,0.06566674
conv2d_2,-0.29013988
conv2d_2,-0.0889482
conv2d_2,-0.01298546
conv2d_2,0.014700486
conv2d_2,-0.014404318
conv2d_2,-0.19407628
conv2d_2,-0.0006446282
conv2d_2,0.04889617
conv2d_2,-0.0071786554
conv2d_2,-0.06740224
conv2d_2,-0.081144825
conv2d_2,0.012569777
conv2d_2,-0.023461614
conv2d_2,-0.11292138
conv2d_2,-0.065502994
conv2d_2,-0.19079183
conv2d_2,-0.03628883
conv2d_2,-0.09429564
conv2d_2,0.03898826
conv2d_2,-0.11551563
conv2d_2,-0.0860538
conv2d_2,-0.07808968
conv2d_2,-0.08309797
conv2d_2,0.012348132
conv2d_2,-0.11497986
conv2d_2,0.07275223
conv2d_2,-0.031503264
conv2d_2,-0.020089557
conv2d_2,0.04133209
conv2d_2,0.050592348
conv2d_2,0.023946146
conv2d_2,0.049468253
conv2d_2,0.054703057
conv2d_2,-0.100220054
conv2d_2,-0.082605615
conv2d_2,0.031143317
conv2d_2,-0.0019999854
conv2d_2,0.016524851
conv2d_2,0.035451885
conv2d_2,-0.049630884
conv2d_2,0.019857904
conv2d_2,-0.009013344
conv2d_2,-0.01558526
conv2d_2,-0.041218773
conv2d_2,0.07487421
conv2d_2,0.029475674
conv2d_2,0.010558675
conv2d_2,-0.03861153
conv2d_2,-0.08384944
conv2d_2,0.0030849592
